Date,JNJ,PG,MSFT,KO,XOM,NKE,IBM,WMT,AAPL,JPM
2017-07-17,132.71000700000002,87.07,72.800003,44.66,81.0,58.0,153.58999599999999,76.290001,148.820007,91.82
2017-07-18,131.619995,87.610001,73.089996,44.779999,81.019997,57.740002000000004,152.360001,76.25,149.199997,90.449997
2017-07-19,134.83999599999999,87.870003,73.5,44.669998,80.440002,57.599998,150.020004,76.08000200000001,150.479996,91.339996
2017-07-20,135.729996,88.32,74.18,44.900002,80.970001,59.119999,147.529999,75.980003,151.5,91.150002
2017-07-21,135.330002,88.160004,73.449997,44.779999,80.650002,59.0,147.58999599999999,75.839996,149.990005,91.059998
2017-07-24,134.990005,88.550003,73.529999,45.040001000000004,80.059998,59.689999,147.0,76.029999,150.580002,90.959999
2017-07-25,133.740005,88.66999799999999,73.800003,45.02,80.769997,59.32,146.570007,77.610001,151.800003,92.370003
2017-07-26,131.66000400000001,89.0,74.339996,44.549999,80.58000200000001,59.09,146.270004,78.550003,153.350006,93.099998
2017-07-27,130.850006,90.290001,73.760002,45.799999,80.239998,58.599998,145.0,78.720001,153.75,91.83000200000001
2017-07-28,131.139999,90.559998,72.66999799999999,46.0,79.650002,58.150002,144.809998,79.800003,149.889999,91.449997
2017-07-31,132.139999,90.209999,73.300003,46.0,79.83000200000001,58.709998999999996,144.380005,79.82,149.899994,91.510002
2017-08-01,133.169998,91.029999,73.099998,45.970001,80.160004,59.0,145.0,80.25,149.100006,92.489998
2017-08-02,132.080002,90.970001,72.550003,45.599998,79.900002,59.549999,145.119995,80.339996,159.279999,92.870003
2017-08-03,131.91000400000001,90.860001,72.190002,45.650002,80.339996,59.799999,144.429993,81.339996,157.050003,92.699997
2017-08-04,133.740005,90.690002,72.400002,45.669998,80.440002,60.169998,145.0,81.059998,156.070007,93.5
2017-08-07,133.08999599999999,90.66999799999999,72.800003,45.52,80.16999799999999,59.82,145.0,80.57,157.059998,93.889999
2017-08-08,132.5,91.400002,72.089996,45.639998999999996,80.019997,59.880001,142.0,81.16999799999999,158.600006,93.949997
2017-08-09,132.809998,91.519997,72.25,45.560001,80.25,59.419998,141.75,81.110001,159.259995,92.980003
2017-08-10,133.03999299999998,91.860001,71.900002,45.560001,79.760002,59.68,141.639999,81.07,159.899994,92.900002
2017-08-11,133.639999,91.940002,71.610001,45.860001000000004,79.209999,58.73,142.449997,80.730003,156.600006,92.129997
2017-08-14,134.199997,91.540001,73.059998,45.669998,78.620003,59.150002,142.0,80.589996,159.320007,92.370003
2017-08-15,133.850006,91.910004,73.589996,45.799999,78.120003,58.939999,142.550003,80.83000200000001,160.66000400000001,93.309998
2017-08-16,134.080002,92.290001,73.339996,46.150002,78.040001,58.900002,141.78999299999998,81.269997,161.940002,93.040001
2017-08-17,134.179993,92.400002,73.58000200000001,46.119999,77.260002,58.529999,142.520004,78.849998,160.520004,91.760002
2017-08-18,132.669998,91.980003,72.269997,45.799999,76.18,54.849998,140.869995,79.620003,157.860001,90.309998
2017-08-21,132.279999,92.379997,72.470001,45.669998,76.470001,54.439999,139.58999599999999,79.120003,157.5,90.849998
2017-08-22,133.270004,92.910004,72.349998,45.700001,76.550003,53.919998,140.639999,79.800003,158.229996,91.07
2017-08-23,134.429993,92.5,72.959999,45.630001,76.699997,53.919998,140.699997,80.349998,159.070007,90.870003
2017-08-24,132.820007,92.440002,72.739998,45.540001000000004,76.5,53.93,142.5,80.610001,160.429993,91.93
2017-08-25,131.91000400000001,92.650002,72.860001,45.599998,76.559998,54.029999,143.300003,78.5,159.649994,91.879997
2017-08-28,131.679993,92.519997,73.059998,45.630001,76.900002,54.07,144.110001,78.410004,160.139999,92.160004
2017-08-29,131.570007,92.480003,72.25,45.400002,76.209999,52.740002000000004,142.100006,77.66999799999999,160.100006,90.449997
2017-08-30,132.0,92.08000200000001,73.010002,45.360001000000004,76.239998,52.799999,143.259995,78.82,163.800003,91.25
2017-08-31,131.389999,91.889999,74.029999,45.400002,76.269997,52.599998,143.020004,78.599998,163.639999,91.809998
2017-09-01,132.600006,92.41999799999999,74.709999,45.639998999999996,76.370003,53.0,142.979996,78.309998,164.800003,91.25
2017-09-05,130.720001,92.18,73.339996,45.75,76.639999,53.25,143.5,77.949997,163.75,91.019997
2017-09-06,130.53999299999998,92.790001,73.739998,45.98,77.889999,53.119999,143.880005,79.879997,162.71000700000002,90.0
2017-09-07,130.860001,92.739998,73.68,46.009997999999996,79.019997,52.759997999999996,144.100006,80.32,162.08999599999999,90.110001
2017-09-08,132.0,92.760002,74.33000200000001,46.189999,79.010002,52.25,143.149994,79.739998,160.860001,88.309998
2017-09-11,131.369995,93.089996,74.309998,46.349998,79.410004,52.380001,143.53999299999998,79.150002,160.5,89.389999
2017-09-12,133.830002,93.720001,74.760002,46.5,79.400002,53.77,145.110001,79.300003,162.610001,90.16999799999999
2017-09-13,132.669998,93.5,74.93,46.68,79.5,53.450001,145.350006,79.610001,159.869995,90.610001
2017-09-14,132.139999,93.230003,75.0,46.400002,79.849998,53.540001000000004,145.860001,79.790001,158.990005,91.199997
2017-09-15,134.78999299999998,93.82,74.83000200000001,46.299999,80.120003,53.860001000000004,144.820007,79.809998,158.470001,91.08000200000001
2017-09-18,134.440002,93.16999799999999,75.230003,46.150002,79.790001,53.869999,144.809998,80.209999,160.110001,91.93
2017-09-19,135.020004,93.339996,75.209999,46.139998999999996,80.059998,52.779999,144.78999299999998,80.18,159.509995,92.709999
2017-09-20,133.25,94.16999799999999,75.349998,45.759997999999996,80.279999,53.490002000000004,144.929993,80.16999799999999,157.899994,94.099998
2017-09-21,133.309998,94.150002,75.110001,45.709998999999996,80.489998,53.549999,145.649994,80.57,155.800003,94.459999
2017-09-22,131.990005,92.550003,73.989998,45.450001,79.720001,53.02,145.58999599999999,79.889999,151.53999299999998,94.699997
2017-09-25,131.470001,92.43,74.089996,45.5,80.029999,53.080002,145.119995,78.91999799999999,149.990005,94.510002
2017-09-26,131.5,92.82,73.66999799999999,45.689999,80.709999,53.18,146.360001,79.040001,151.779999,93.779999
2017-09-27,131.0,92.519997,73.550003,45.470001,80.889999,52.169998,146.679993,79.41999799999999,153.800003,94.970001
2017-09-28,129.91000400000001,90.860001,73.540001,44.669998,81.629997,52.799999,145.66000400000001,79.0,153.889999,95.589996
2017-09-29,129.580002,90.970001,73.940002,44.860001000000004,81.940002,52.59,145.449997,78.849998,153.21000700000002,95.300003
2017-10-02,130.16000400000001,91.260002,74.709999,45.049999,81.300003,52.16,145.350006,77.900002,154.259995,95.769997
2017-10-03,131.649994,91.959999,74.66999799999999,44.860001000000004,81.410004,52.0,146.690002,78.83000200000001,154.009995,96.83000200000001
2017-10-04,132.399994,92.120003,74.089996,45.110001000000004,81.800003,51.509997999999996,147.0,79.269997,153.630005,97.300003
2017-10-05,132.889999,92.489998,75.220001,45.509997999999996,81.720001,52.009997999999996,146.679993,79.16999799999999,154.179993,96.0
2017-10-06,133.0,92.0,75.66999799999999,45.389998999999996,81.769997,52.200001,146.639999,78.779999,154.970001,97.550003
2017-10-09,133.66000400000001,92.400002,75.970001,45.549999,81.839996,52.23,146.5,79.5,155.809998,96.959999
2017-10-10,133.559998,92.370003,76.33000200000001,45.599998,82.339996,51.580002,147.71000700000002,82.68,156.059998,96.459999
2017-10-11,134.880005,91.089996,76.360001,45.880001,82.160004,51.389998999999996,148.399994,84.58000200000001,155.970001,96.83000200000001
2017-10-12,136.33999599999999,91.410004,76.489998,45.98,82.309998,50.98,147.559998,85.699997,156.350006,97.300003
2017-10-13,136.600006,92.699997,77.589996,46.25,82.730003,50.830002,147.479996,86.239998,156.729996,95.480003
2017-10-16,136.449997,92.970001,77.41999799999999,46.119999,82.699997,50.799999,147.220001,86.58000200000001,157.899994,96.339996
2017-10-17,137.669998,93.040001,77.470001,46.529999,82.629997,51.5,146.630005,85.5,159.779999,98.07
2017-10-18,140.78999299999998,92.779999,77.66999799999999,46.41,82.959999,52.18,157.119995,86.150002,160.419998,98.150002
2017-10-19,140.71000700000002,91.699997,77.57,46.369999,82.349998,51.66,159.800003,86.150002,156.75,97.190002
2017-10-20,142.380005,89.720001,78.32,46.580002,82.849998,52.790001000000004,161.070007,86.599998,156.610001,99.279999
2017-10-23,142.130005,88.629997,78.989998,46.380001,83.150002,53.060001,162.050003,87.339996,156.889999,99.510002
2017-10-24,143.380005,87.370003,78.900002,46.259997999999996,83.550003,53.900002,159.649994,88.690002,156.28999299999998,99.879997
2017-10-25,141.16000400000001,86.900002,78.58000200000001,46.369999,83.449997,53.43,156.009995,87.849998,156.91000400000001,101.25
2017-10-26,142.509995,87.190002,79.199997,46.32,83.370003,55.259997999999996,154.309998,88.660004,157.229996,101.349998
2017-10-27,141.0,87.529999,84.370003,46.130001,83.0,55.82,154.53999299999998,88.139999,159.28999299999998,101.43
2017-10-30,141.080002,86.910004,83.699997,46.0,83.709999,55.709998999999996,153.759995,87.940002,163.889999,101.129997
2017-10-31,140.020004,86.489998,84.360001,45.919998,83.650002,54.75,154.330002,86.860001,167.899994,101.370003
2017-11-01,139.830002,86.33000200000001,83.68,45.75,83.389999,55.419998,154.100006,87.07,169.869995,101.099998
2017-11-02,140.110001,86.779999,83.349998,45.810001,83.599998,55.150002,154.179993,88.279999,166.600006,100.870003
2017-11-03,139.729996,86.779999,84.08000200000001,45.970001,83.41999799999999,55.150002,153.419998,89.019997,174.0,101.099998
2017-11-06,140.009995,86.550003,84.199997,45.91,83.300003,55.290001000000004,151.770004,89.41999799999999,172.369995,101.339996
2017-11-07,140.080002,86.040001,84.769997,45.41,83.739998,55.75,151.369995,88.870003,173.91000400000001,100.559998
2017-11-08,139.699997,86.989998,84.139999,45.98,83.360001,55.0,151.600006,89.110001,174.66000400000001,98.269997
2017-11-09,140.860001,87.349998,84.110001,46.119999,83.300003,55.5,149.929993,89.940002,175.110001,97.120003
2017-11-10,140.130005,87.989998,83.790001,46.200001,83.010002,55.880001,150.649994,90.239998,175.110001,97.809998
2017-11-13,139.009995,88.66999799999999,83.660004,46.599998,82.650002,55.66,148.880005,91.040001,173.5,96.690002
2017-11-14,139.570007,88.739998,83.5,46.709998999999996,82.41999799999999,55.709998999999996,147.949997,90.699997,173.03999299999998,97.339996
2017-11-15,139.229996,88.730003,83.470001,47.32,81.75,55.959998999999996,148.0,90.339996,169.970001,96.389999
2017-11-16,139.419998,89.839996,83.099998,46.950001,80.440002,56.619999,147.729996,95.120003,171.179993,98.529999
2017-11-17,138.300003,88.949997,83.120003,46.34,80.32,58.540001000000004,149.33999599999999,99.239998,171.03999299999998,97.82
2017-11-20,138.149994,88.43,82.400002,45.650002,80.230003,58.630001,150.639999,96.440002,170.28999299999998,98.449997
2017-11-21,138.449997,88.18,82.739998,45.560001,80.690002,59.029999,151.300003,97.739998,170.779999,99.5
2017-11-22,138.300003,88.5,83.83000200000001,45.889998999999996,81.160004,59.18,152.0,96.650002,173.360001,99.029999
2017-11-24,137.5,88.589996,83.010002,45.889998999999996,81.440002,59.0,151.949997,96.870003,175.100006,98.83000200000001
2017-11-27,137.509995,88.33000200000001,83.309998,45.880001,81.32,59.200001,152.059998,96.849998,175.050003,98.309998
2017-11-28,138.300003,89.480003,84.07,45.990002000000004,81.410004,58.759997999999996,152.350006,96.589996,174.300003,98.209999
2017-11-29,140.220001,89.400002,84.709999,45.77,81.650002,59.73,152.809998,97.220001,172.630005,102.410004
2017-11-30,140.059998,89.349998,83.510002,45.139998999999996,82.449997,60.259997999999996,153.649994,98.089996,170.429993,104.739998
2017-12-01,139.570007,90.18,83.599998,45.799999,83.440002,60.419998,154.399994,97.610001,169.949997,104.900002
2017-12-04,140.619995,91.760002,84.41999799999999,45.990002000000004,83.209999,60.27,155.96000700000002,97.730003,172.479996,107.730003
2017-12-05,139.78999299999998,91.519997,81.339996,46.25,83.410004,60.650002,156.449997,97.0,169.059998,105.58000200000001
2017-12-06,140.83999599999999,91.389999,81.550003,46.360001000000004,82.849998,60.41,154.100006,97.989998,167.5,105.550003
2017-12-07,140.009995,91.050003,82.540001,46.290001000000004,82.400002,59.860001000000004,153.58999599999999,97.059998,169.029999,103.949997
2017-12-08,140.0,90.019997,83.629997,45.700001,82.489998,60.5,154.979996,96.300003,170.490005,104.75
2017-12-11,140.899994,90.230003,84.290001,45.310001,83.040001,61.369999,155.46000700000002,96.959999,169.199997,105.720001
2017-12-12,142.600006,90.449997,85.309998,45.25,82.889999,61.810001,157.300003,96.849998,172.149994,106.910004
2017-12-13,142.5,90.019997,85.739998,45.450001,82.610001,62.220001,156.600006,96.660004,172.5,106.699997
2017-12-14,143.520004,90.940002,85.43,45.810001,83.029999,64.43,154.600006,98.0,172.399994,106.120003
2017-12-15,142.479996,91.57,85.260002,46.290001000000004,83.160004,64.889999,153.610001,97.709999,173.630005,105.790001
2017-12-18,142.559998,91.980003,87.120003,46.200001,83.18,64.93,153.58999599999999,97.379997,174.880005,107.190002
2017-12-19,141.889999,92.0,86.349998,46.040001000000004,83.029999,65.150002,154.050003,99.910004,175.029999,107.349998
2017-12-20,142.259995,91.800003,86.199997,46.209998999999996,82.599998,64.389999,153.649994,99.449997,174.869995,107.599998
2017-12-21,141.58999599999999,91.660004,86.050003,46.139998999999996,83.349998,64.290001,153.169998,99.0,174.169998,106.589996
2017-12-22,141.0,91.879997,85.400002,45.689999,83.879997,61.200001,151.820007,98.290001,174.679993,108.199997
2017-12-26,140.46000700000002,92.349998,85.309998,45.700001,83.959999,62.900002,152.509995,98.349998,170.800003,107.199997
2017-12-27,140.419998,92.489998,85.650002,45.900002,83.989998,63.560001,152.949997,99.559998,170.100006,106.66999799999999
2017-12-28,140.699997,92.300003,85.900002,45.91,83.980003,63.0,153.199997,99.519997,171.0,107.400002
2017-12-29,140.979996,92.239998,85.629997,45.700001,84.0,63.209998999999996,154.169998,99.400002,170.520004,108.089996
2018-01-02,139.66000400000001,91.91999799999999,86.129997,45.91,83.82,62.849998,154.5,99.300003,170.16000400000001,107.629997
2018-01-03,139.360001,90.730003,86.059998,45.490002000000004,85.160004,63.48,157.33999599999999,98.849998,172.529999,107.860001
2018-01-04,140.449997,90.83000200000001,86.589996,45.560001,86.790001,63.400002,159.649994,99.540001,172.53999299999998,108.360001
2018-01-05,140.690002,91.269997,87.660004,46.02,86.75,63.700001,162.440002,99.639999,173.440002,109.260002
2018-01-08,141.699997,90.93,88.199997,45.950001,86.699997,64.150002,162.66000400000001,100.25,174.350006,108.150002
2018-01-09,142.369995,91.470001,88.650002,46.0,86.940002,64.230003,163.899994,102.029999,174.550003,108.720001
2018-01-10,143.550003,90.910004,87.860001,46.23,87.0,63.880001,162.91000400000001,99.75,173.16000400000001,109.470001
2018-01-11,144.130005,90.400002,88.129997,46.23,86.360001,64.029999,164.800003,99.699997,174.58999599999999,110.66999799999999
2018-01-12,144.990005,90.050003,88.66999799999999,46.279999,87.199997,64.5,164.020004,100.389999,176.179993,111.650002
2018-01-16,146.419998,90.139999,90.099998,46.150002,87.739998,64.779999,165.100006,101.339996,177.899994,111.510002
2018-01-17,147.83999599999999,90.559998,89.08000200000001,46.580002,87.199997,63.669998,168.009995,101.150002,176.149994,111.889999
2018-01-18,146.929993,90.239998,89.800003,46.75,87.769997,64.0,170.0,104.739998,179.369995,112.760002
2018-01-19,147.46000700000002,90.279999,90.139999,46.990002000000004,87.57,65.309998,164.46000700000002,104.639999,178.610001,113.940002
2018-01-22,147.009995,90.879997,90.0,47.139998999999996,87.16999799999999,66.550003,161.509995,104.5,177.300003,112.660004
2018-01-23,146.96000700000002,89.82,91.900002,47.209998999999996,88.25,66.529999,162.820007,105.290001,177.300003,113.66999799999999
2018-01-24,143.5,89.059998,92.550003,47.529999,88.489998,67.339996,166.75,106.349998,177.25,114.860001
2018-01-25,142.309998,88.68,92.470001,47.700001,88.550003,68.129997,165.91000400000001,105.849998,174.509995,116.040001
2018-01-26,144.5,88.16999799999999,93.120003,47.779999,88.639999,68.199997,166.119995,107.0,172.0,115.699997
2018-01-29,144.850006,87.690002,95.139999,48.209998999999996,88.589996,67.82,167.449997,108.110001,170.16000400000001,116.019997
2018-01-30,143.399994,86.82,93.300003,47.73,87.540001,67.5,166.21000700000002,109.139999,165.529999,115.529999
2018-01-31,142.570007,86.809998,93.75,47.450001,86.559998,67.5,163.75,107.769997,166.869995,115.650002
2018-02-01,137.529999,86.150002,94.790001,47.41,87.5,67.66999799999999,163.190002,105.959999,167.169998,115.769997
2018-02-02,139.020004,85.559998,93.639999,47.349998,85.129997,67.220001,161.699997,105.150002,166.0,116.489998
2018-02-05,136.580002,83.989998,90.559998,46.650002,83.279999,66.629997,157.889999,103.400002,159.100006,113.0
2018-02-06,130.009995,80.529999,86.889999,43.869999,78.510002,62.48,150.28999299999998,97.639999,154.830002,106.849998
2018-02-07,131.889999,82.300003,90.489998,44.580002,78.440002,65.150002,154.169998,100.5,163.08999599999999,111.550003
2018-02-08,130.91000400000001,82.029999,89.709999,44.619999,77.440002,65.529999,152.479996,103.230003,160.28999299999998,113.110001
2018-02-09,127.519997,80.980003,86.300003,43.360001000000004,76.25,63.759997999999996,148.600006,100.529999,157.070007,109.099998
2018-02-12,130.0,80.610001,88.739998,43.560001,77.050003,65.940002,150.899994,100.129997,158.5,111.16999799999999
2018-02-13,129.21000700000002,81.150002,88.93,43.919998,76.099998,65.849998,150.899994,99.33000200000001,161.949997,111.32
2018-02-14,129.440002,81.059998,88.510002,44.02,75.790001,65.720001,150.190002,100.860001,163.03999299999998,112.629997
2018-02-15,130.100006,80.970001,91.209999,44.25,76.620003,68.389999,155.5,102.550003,169.78999299999998,115.739998
2018-02-16,130.96000700000002,82.209999,92.449997,45.57,76.150002,67.900002,155.71000700000002,103.089996,172.360001,114.550003
2018-02-20,132.869995,82.190002,91.480003,44.75,76.470001,67.639999,155.78999299999998,96.989998,172.050003,114.650002
2018-02-21,130.800003,81.309998,92.980003,44.110001000000004,75.82,67.660004,155.429993,95.110001,172.830002,115.0
2018-02-22,130.100006,80.470001,92.050003,43.43,75.300003,67.25,154.5,91.43,171.800003,115.5
2018-02-23,130.08999599999999,81.010002,93.599998,43.580002,76.089996,67.389999,154.300003,92.879997,173.669998,115.309998
2018-02-26,131.71000700000002,81.449997,94.400002,44.23,77.739998,68.389999,155.809998,92.900002,176.350006,118.139999
2018-02-27,132.21000700000002,81.889999,95.739998,44.150002,79.0,70.0,158.46000700000002,93.629997,179.100006,118.910004
2018-02-28,131.949997,80.68,94.839996,43.830002,78.160004,68.099998,157.5,92.0,179.259995,117.82
2018-03-01,129.110001,78.400002,93.989998,43.099998,75.529999,67.239998,155.529999,90.16999799999999,178.53999299999998,115.480003
2018-03-02,126.910004,78.480003,91.58000200000001,43.25,74.889999,64.910004,152.78999299999998,87.269997,172.800003,112.389999
2018-03-05,128.630005,79.279999,92.339996,43.57,75.230003,65.480003,154.119995,88.139999,175.21000700000002,112.050003
2018-03-06,130.0,80.410004,94.339996,43.950001,76.66999799999999,65.209999,157.279999,90.349998,177.91000400000001,115.639999
2018-03-07,127.480003,79.529999,93.160004,43.59,75.0,64.510002,155.0,87.980003,174.940002,113.75
2018-03-08,129.330002,79.16999799999999,94.269997,43.900002,74.5,64.559998,159.0,87.769997,175.479996,115.110001
2018-03-09,132.509995,80.18,95.290001,44.57,74.82,65.510002,157.470001,88.239998,177.96000700000002,116.550003
2018-03-12,133.800003,80.230003,96.5,44.950001,74.870003,66.650002,159.639999,88.699997,180.28999299999998,118.0
2018-03-13,133.800003,80.0,97.0,44.669998,75.33000200000001,67.300003,160.08999599999999,88.389999,182.58999599999999,118.199997
2018-03-14,135.240005,79.690002,95.120003,44.380001,74.639999,66.650002,160.169998,88.510002,180.320007,116.559998
2018-03-15,132.550003,79.089996,93.529999,43.880001,74.349998,66.489998,158.71000700000002,87.68,178.5,115.870003
2018-03-16,133.16000400000001,78.93,94.68,43.700001,74.360001,66.309998,160.059998,87.720001,178.649994,115.339996
2018-03-19,133.350006,78.970001,93.739998,43.459998999999996,75.0,65.699997,159.71000700000002,88.910004,177.320007,115.099998
2018-03-20,130.779999,78.739998,93.050003,43.32,74.220001,65.940002,157.520004,87.860001,175.240005,114.870003
2018-03-21,131.399994,78.050003,92.93,43.130001,74.230003,66.730003,156.570007,87.889999,175.03999299999998,114.809998
2018-03-22,130.470001,76.83000200000001,91.269997,42.880001,74.41999799999999,65.599998,155.0,87.529999,170.0,113.199997
2018-03-23,127.629997,76.790001,89.5,42.82,73.809998,66.699997,152.25,87.349998,168.389999,110.269997
2018-03-26,126.410004,76.57,90.610001,42.610001000000004,73.650002,65.08000200000001,151.21000700000002,86.220001,168.070007,109.190002
2018-03-27,127.110001,76.529999,94.940002,42.700001,74.0,65.889999,153.949997,87.959999,173.679993,111.07
2018-03-28,127.629997,77.949997,89.82,43.0,73.739998,66.589996,152.070007,86.260002,167.25,108.279999
2018-03-29,127.970001,79.43,90.18,43.540001000000004,73.33000200000001,65.699997,153.070007,87.900002,167.809998,108.5
2018-04-02,127.82,79.260002,90.470001,43.439999,74.269997,65.970001,153.33999599999999,88.0,166.639999,109.959999
2018-04-03,125.18,77.559998,89.58000200000001,42.98,73.449997,64.470001,150.800003,86.25,167.639999,108.360001
2018-04-04,126.900002,77.82,87.849998,43.139998999999996,74.050003,65.970001,147.889999,85.599998,164.880005,107.099998
2018-04-05,130.41000400000001,79.089996,92.440002,44.279999,75.059998,68.5,154.440002,87.599998,172.580002,111.629997
2018-04-06,130.220001,78.370003,91.489998,44.279999,75.639999,68.510002,153.46000700000002,86.83000200000001,170.970001,110.550003
2018-04-09,128.649994,78.800003,91.040001,44.029999,75.220001,68.389999,151.800003,86.849998,169.880005,110.010002
2018-04-10,130.25,78.709999,92.389999,44.07,76.08000200000001,67.809998,155.029999,86.839996,173.0,112.129997
2018-04-11,129.139999,78.190002,92.010002,43.810001,77.110001,66.58000200000001,154.369995,86.0,172.229996,111.660004
2018-04-12,130.08999599999999,78.639999,92.43,44.080002,77.860001,67.07,156.75,86.190002,173.41000400000001,111.559998
2018-04-13,131.08999599999999,78.059998,94.050003,44.189999,77.800003,68.120003,158.669998,85.889999,174.779999,115.019997
2018-04-16,131.41000400000001,78.559998,94.07,44.650002,78.120003,67.809998,157.990005,86.199997,175.029999,110.940002
2018-04-17,132.110001,78.93,95.0,44.950001,78.540001,67.370003,158.820007,87.480003,176.490005,111.370003
2018-04-18,129.690002,78.58000200000001,96.220001,44.900002,79.040001,67.529999,152.139999,88.199997,177.809998,110.529999
2018-04-19,127.629997,75.389999,96.440002,44.34,79.32,66.029999,149.190002,87.410004,173.759995,109.529999
2018-04-20,128.0,74.040001,95.910004,44.310001,79.32,65.75,147.899994,87.870003,170.600006,112.300003
2018-04-23,126.879997,73.589996,95.739998,43.740002000000004,78.91999799999999,66.0,145.029999,86.889999,166.830002,111.57
2018-04-24,126.940002,73.059998,96.239998,43.98,79.800003,67.309998,146.509995,86.769997,165.669998,111.75
2018-04-25,125.910004,72.410004,93.300003,42.740002000000004,78.199997,66.839996,145.78999299999998,86.32,162.619995,110.269997
2018-04-26,126.620003,72.57,93.550003,42.400002,79.599998,66.779999,146.600006,87.16999799999999,164.119995,109.970001
2018-04-27,127.730003,72.529999,97.599998,42.73,76.949997,68.470001,146.83999599999999,87.870003,164.0,109.550003
2018-04-30,128.860001,72.910004,96.33000200000001,43.5,77.910004,69.58000200000001,146.860001,87.940002,162.130005,109.75
2018-05-01,126.32,72.050003,93.209999,42.959998999999996,77.260002,67.980003,144.649994,87.66999799999999,166.41000400000001,108.449997
2018-05-02,125.519997,71.940002,94.989998,42.400002,76.449997,68.040001,144.46000700000002,87.129997,175.229996,108.110001
2018-05-03,123.300003,70.809998,92.959999,42.220001,76.389999,67.800003,142.130005,86.190002,175.880005,107.589996
2018-05-04,122.599998,71.379997,93.32,41.790001000000004,76.129997,66.839996,141.100006,86.0,178.25,106.43
2018-05-07,124.139999,72.66999799999999,95.16999799999999,42.34,77.739998,68.059998,144.0,87.489998,185.179993,108.760002
2018-05-08,122.860001,72.050003,95.849998,41.970001,77.800003,69.199997,143.0,85.519997,184.990005,109.529999
2018-05-09,122.989998,71.769997,96.010002,41.970001,78.980003,68.41999799999999,141.899994,82.559998,186.550003,111.440002
2018-05-10,124.220001,72.940002,97.459999,41.990002000000004,80.639999,68.139999,143.149994,82.639999,187.740005,113.190002
2018-05-11,125.769997,73.629997,97.800003,42.240002000000004,81.18,68.029999,144.110001,82.690002,189.490005,114.489998
2018-05-14,127.349998,73.779999,97.91999799999999,42.25,81.699997,68.599998,144.470001,83.889999,189.009995,114.110001
2018-05-15,125.540001,73.309998,97.239998,41.779999,81.849998,68.309998,143.5,84.059998,186.779999,113.910004
2018-05-16,125.440002,72.980003,97.360001,41.740002000000004,81.760002,69.66999799999999,143.699997,84.870003,186.070007,112.889999
2018-05-17,125.489998,73.519997,96.760002,42.009997999999996,82.199997,71.400002,144.5,87.040001,188.0,113.199997
2018-05-18,123.779999,73.980003,96.010002,42.299999,81.550003,70.760002,144.470001,84.239998,187.190002,112.75
2018-05-21,124.620003,73.75,97.0,42.310001,81.730003,71.480003,144.949997,84.139999,188.0,112.050003
2018-05-22,123.800003,74.459999,97.68,42.5,82.440002,71.459999,145.520004,84.5,188.380005,112.349998
2018-05-23,122.870003,74.019997,96.709999,42.25,80.949997,70.949997,144.350006,82.949997,186.350006,112.510002
2018-05-24,123.220001,74.08000200000001,98.730003,42.400002,81.349998,71.43,144.389999,83.0,188.770004,112.139999
2018-05-25,121.559998,73.900002,98.300003,42.34,79.279999,73.099998,143.899994,82.849998,188.229996,110.459999
2018-05-29,120.5,74.059998,97.839996,42.119999,78.150002,71.519997,142.529999,81.959999,187.600006,109.18
2018-05-30,120.120003,74.33000200000001,98.309998,42.77,79.25,71.459999,141.899994,82.449997,187.720001,107.639999
2018-05-31,120.91999799999999,74.66999799999999,99.290001,43.200001,80.809998,72.0,142.809998,83.940002,187.220001,107.949997
2018-06-01,120.379997,73.33000200000001,99.279999,43.099998,81.870003,72.120003,142.429993,83.040001,187.990005,108.339996
2018-06-04,121.849998,73.540001,101.260002,43.360001000000004,82.050003,73.0,142.300003,83.5,191.639999,108.989998
2018-06-05,122.050003,74.279999,102.0,43.5,80.589996,73.610001,143.050003,85.449997,193.070007,108.239998
2018-06-06,121.970001,74.07,102.480003,43.060001,81.480003,74.379997,144.33999599999999,84.949997,193.630005,108.660004
2018-06-07,123.0,74.18,102.650002,43.330002,82.730003,74.949997,145.0,84.779999,194.139999,111.18
2018-06-08,123.360001,75.849998,101.089996,43.57,83.110001,74.779999,145.0,84.779999,191.169998,110.620003
2018-06-11,124.269997,76.970001,101.010002,43.950001,83.720001,75.059998,146.619995,84.410004,191.350006,111.120003
2018-06-12,123.160004,77.82,101.099998,44.130001,83.110001,74.41999799999999,147.100006,84.32,191.389999,111.139999
2018-06-13,123.150002,77.400002,101.720001,44.349998,82.440002,74.269997,146.78999299999998,83.889999,192.419998,110.459999
2018-06-14,122.709999,76.559998,101.650002,43.75,81.940002,74.599998,146.649994,84.220001,191.550003,110.279999
2018-06-15,122.099998,76.160004,101.510002,43.560001,81.720001,74.709999,144.899994,83.5,190.029999,107.800003
2018-06-18,121.610001,76.860001,100.010002,43.880001,80.400002,75.279999,144.179993,83.050003,187.880005,107.260002
2018-06-19,120.660004,75.589996,99.650002,43.299999,79.889999,74.5,143.119995,82.599998,185.139999,106.900002
2018-06-20,122.41999799999999,76.349998,101.370003,43.619999,80.849998,74.199997,144.220001,83.709999,186.350006,108.18
2018-06-21,121.83000200000001,75.529999,102.08000200000001,43.27,80.019997,73.699997,142.58999599999999,83.400002,187.25,107.099998
2018-06-22,121.68,76.790001,100.410004,43.150002,81.160004,73.57,141.639999,84.459999,186.119995,108.160004
